══════════════════════════════════════════════════════════════
  NMPC HARBOR NAVIGATION — Unified Test (8-State Azipod)
══════════════════════════════════════════════════════════════

  container.m check: u_dot=0.0406, r_dot=0.000000, U=7.00 m/s

  Harbor map loaded: 60 polygons
  Map sample points: 7071

--- Building NMPC solver (6 obstacle slots) ---
NMPC_Container_final: N=40, dt=1.00, obs_slots=6
  8-state model: [u v r x y psi n1 n2]
  4 controls: [alpha1 alpha2 n1_c n2_c]
  nlpsol built: 488 vars, 734 constraints
    - Equalities: 328 (initial + dynamics)
    - Obstacle:   246 (slots × horizon)
    - Rate:       160 (first-step + consecutive)

  [t=105.0] pos=(-2660.9,-1694.8) psi= -38.4deg wp=2 xte=-9.5m obs_d=Infm ok=1 comp=2109.8ms solve=2109.2ms RT=2.11 obs=6 fb=0
  [t=106.0] pos=(-2656.6,-1700.5) psi= -38.5deg wp=2 xte=-7.6m obs_d=Infm ok=1 comp=2171.6ms solve=2171.0ms RT=2.17 obs=6 fb=0
  [t=107.0] pos=(-2652.2,-1706.2) psi= -38.5deg wp=2 xte=-5.7m obs_d=Infm ok=1 comp=2088.0ms solve=2087.3ms RT=2.09 obs=6 fb=0
  [t=108.0] pos=(-2647.7,-1711.8) psi= -38.6deg wp=2 xte=-3.8m obs_d=Infm ok=1 comp=2282.7ms solve=2282.0ms RT=2.28 obs=6 fb=0
  [t=109.0] pos=(-2643.2,-1717.4) psi= -38.6deg wp=2 xte=-1.9m obs_d=Infm ok=1 comp=2093.7ms solve=2093.1ms RT=2.09 obs=6 fb=0
  [t=110.0] pos=(-2638.6,-1723.0) psi= -38.8deg wp=2 xte=-0.1m obs_d=Infm ok=1 comp=2329.7ms solve=2329.1ms RT=2.33 obs=6 fb=0
  [t=111.0] pos=(-2633.9,-1728.6) psi= -39.0deg wp=2 xte=+1.6m obs_d=Infm ok=1 comp=2050.5ms solve=2049.9ms RT=2.05 obs=6 fb=0
  [t=112.0] pos=(-2628.9,-1734.1) psi= -39.4deg wp=2 xte=+3.2m obs_d=Infm ok=1 comp=2079.4ms solve=2078.8ms RT=2.08 obs=6 fb=0
  [t=113.0] pos=(-2623.8,-1739.6) psi= -39.7deg wp=2 xte=+4.6m obs_d=Infm ok=1 comp=2223.6ms solve=2222.9ms RT=2.22 obs=6 fb=0
  [t=114.0] pos=(-2618.6,-1745.1) psi= -40.2deg wp=2 xte=+6.0m obs_d=Infm ok=1 comp=2193.1ms solve=2192.5ms RT=2.19 obs=6 fb=0
  [t=115.0] pos=(-2613.1,-1750.6) psi= -40.7deg wp=2 xte=+7.3m obs_d=Infm ok=1 comp=2067.1ms solve=2066.4ms RT=2.07 obs=6 fb=0
  [t=116.0] pos=(-2607.5,-1756.0) psi= -41.3deg wp=2 xte=+8.4m obs_d=Infm ok=1 comp=2325.4ms solve=2324.7ms RT=2.33 obs=6 fb=0
  [t=117.0] pos=(-2601.8,-1761.3) psi= -42.0deg wp=2 xte=+9.3m obs_d=Infm ok=1 comp=2321.6ms solve=2321.0ms RT=2.32 obs=6 fb=0
  [t=118.0] pos=(-2596.0,-1766.6) psi= -42.8deg wp=2 xte=+10.2m obs_d=Infm ok=1 comp=2015.8ms solve=2015.2ms RT=2.02 obs=6 fb=0
  [t=119.0] pos=(-2590.2,-1771.7) psi= -43.6deg wp=2 xte=+10.9m obs_d=Infm ok=1 comp=2069.1ms solve=2068.5ms RT=2.07 obs=6 fb=0
  [t=120.0] pos=(-2584.3,-1776.7) psi= -44.5deg wp=2 xte=+11.5m obs_d=Infm ok=1 comp=2343.1ms solve=2342.5ms RT=2.34 obs=6 fb=0
  [t=121.0] pos=(-2578.5,-1781.6) psi= -45.5deg wp=2 xte=+11.9m obs_d=Infm ok=1 comp=2208.8ms solve=2208.3ms RT=2.21 obs=6 fb=0
  [t=122.0] pos=(-2572.6,-1786.4) psi= -46.4deg wp=2 xte=+12.4m obs_d=Infm ok=1 comp=2335.8ms solve=2335.2ms RT=2.34 obs=6 fb=0
  [t=123.0] pos=(-2566.8,-1791.1) psi= -47.4deg wp=2 xte=+12.7m obs_d=Infm ok=1 comp=2181.5ms solve=2180.9ms RT=2.18 obs=6 fb=0
  [t=124.0] pos=(-2561.1,-1795.8) psi= -48.2deg wp=2 xte=+13.0m obs_d=Infm ok=1 comp=2342.1ms solve=2341.4ms RT=2.34 obs=6 fb=0
  [t=125.0] pos=(-2555.3,-1800.3) psi= -49.0deg wp=2 xte=+13.3m obs_d=Infm ok=1 comp=2262.7ms solve=2262.1ms RT=2.26 obs=6 fb=0
  [t=126.0] pos=(-2549.6,-1804.8) psi= -49.7deg wp=2 xte=+13.5m obs_d=Infm ok=1 comp=2181.9ms solve=2181.3ms RT=2.18 obs=6 fb=0
  [t=127.0] pos=(-2544.0,-1809.2) psi= -50.2deg wp=2 xte=+13.6m obs_d=Infm ok=1 comp=2164.9ms solve=2164.3ms RT=2.16 obs=6 fb=0
  [t=128.0] pos=(-2538.3,-1813.5) psi= -50.6deg wp=2 xte=+13.7m obs_d=Infm ok=1 comp=2354.5ms solve=2353.9ms RT=2.35 obs=6 fb=0
  [t=129.0] pos=(-2532.7,-1817.7) psi= -50.9deg wp=2 xte=+13.8m obs_d=Infm ok=1 comp=2471.5ms solve=2470.9ms RT=2.47 obs=6 fb=0
  [t=130.0] pos=(-2527.1,-1821.7) psi= -51.1deg wp=2 xte=+13.7m obs_d=Infm ok=1 comp=2357.3ms solve=2356.6ms RT=2.36 obs=6 fb=0
  [t=131.0] pos=(-2521.5,-1825.6) psi= -51.1deg wp=2 xte=+13.6m obs_d=Infm ok=1 comp=2388.2ms solve=2387.4ms RT=2.39 obs=6 fb=0
  [t=132.0] pos=(-2516.0,-1829.4) psi= -51.1deg wp=2 xte=+13.4m obs_d=Infm ok=1 comp=2328.3ms solve=2327.6ms RT=2.33 obs=6 fb=0
  [t=133.0] pos=(-2510.5,-1833.2) psi= -51.0deg wp=2 xte=+13.1m obs_d=Infm ok=1 comp=2179.3ms solve=2178.7ms RT=2.18 obs=6 fb=0
  [t=134.0] pos=(-2505.0,-1836.8) psi= -50.9deg wp=2 xte=+12.8m obs_d=Infm ok=1 comp=2292.1ms solve=2291.5ms RT=2.29 obs=6 fb=0
  [t=135.0] pos=(-2499.6,-1840.3) psi= -50.7deg wp=2 xte=+12.5m obs_d=Infm ok=1 comp=2074.5ms solve=2073.9ms RT=2.07 obs=6 fb=0
