══════════════════════════════════════════════════════════════
  NMPC HARBOR NAVIGATION — Unified Test (8-State Azipod)
══════════════════════════════════════════════════════════════

  Terminal log recording to: C:\Users\SERILEG\OneDrive - ABB\Autonomous-docking\MY_NPMC\my work\plots in development process\logs\nmpc_run_20260402_150405_log.txt
  container.m check: u_dot=0.0406, r_dot=0.000000, U=7.00 m/s

  Harbor map loaded: 60 polygons
  Final waypoint is outside mapped forbidden zones
  Map sample points: 4096
  Final waypoint -> nearest map sample: 182.7 m (nominal keepout 115.0 m)
  Dynamic obstacles enabled: 2
  Dynamic replay determinism check: PASS

--- Building NMPC solver (16 obstacle slots) ---
  Hull footprint: oriented rectangle 87.5 m x 12.7 m (clearance 2.0 m)
NMPC_Container_final: N=70, dt=1.00, obs_slots=16
  8-state model: [u v r x y psi n1 n2]
  4 controls: [alpha1 alpha2 n1_c n2_c]
  forward speed constraint: u >= 0.50 m/s
  actuator penalty: 0.0500 | forward incentive: 2.50
  collision: oriented rectangle 87.5 x 12.7 m (clearance 2.0 m)
  nlpsol built: 848 vars, 1984 constraints
    - Equalities: 568 (initial + dynamics)
    - Obstacle:   1136 (slots × horizon)
    - Rate:       280 (first-step + consecutive)

  [t= 69.0] pos=(-3145.2,-1444.0) psi= +48.2deg wp=1 xte=-63.5m obs_d=159m ok=1 comp=4600.1ms solve=4598.9ms RT=4.60 obs=13 fb=0
  [t= 70.0] pos=(-3140.9,-1441.0) psi= +48.8deg wp=1 xte=-65.3m obs_d=156m ok=1 comp=4753.2ms solve=4751.8ms RT=4.75 obs=13 fb=0
  [t= 71.0] pos=(-3136.6,-1438.0) psi= +49.4deg wp=1 xte=-67.1m obs_d=154m ok=1 comp=3373.4ms solve=3371.8ms RT=3.37 obs=13 fb=0
  [t= 72.0] pos=(-3132.3,-1435.0) psi= +49.9deg wp=1 xte=-69.0m obs_d=152m ok=1 comp=3862.9ms solve=3861.6ms RT=3.86 obs=13 fb=0
  [t= 73.0] pos=(-3128.1,-1431.9) psi= +50.5deg wp=1 xte=-70.9m obs_d=151m ok=1 comp=3319.4ms solve=3314.9ms RT=3.32 obs=13 fb=0
  [t= 74.0] pos=(-3123.9,-1428.8) psi= +51.1deg wp=1 xte=-72.8m obs_d=149m ok=1 comp=3282.9ms solve=3281.4ms RT=3.28 obs=13 fb=0
  [t= 75.0] pos=(-3119.7,-1425.7) psi= +51.6deg wp=2 xte=-40.7m obs_d=148m ok=1 comp=2901.4ms solve=2895.3ms RT=2.90 obs=13 fb=0
  [t= 76.0] pos=(-3115.6,-1422.5) psi= +52.2deg wp=2 xte=-45.8m obs_d=146m ok=1 comp=3384.3ms solve=3381.2ms RT=3.38 obs=13 fb=0
  [t= 77.0] pos=(-3111.5,-1419.2) psi= +52.8deg wp=2 xte=-50.8m obs_d=145m ok=1 comp=3556.8ms solve=3555.5ms RT=3.56 obs=13 fb=0
  [t= 78.0] pos=(-3107.5,-1415.9) psi= +53.3deg wp=2 xte=-55.9m obs_d=144m ok=1 comp=3847.4ms solve=3845.2ms RT=3.85 obs=13 fb=0
